534	6
535	4
536	3
537	1
538	3
539	4
540	3
541	1
542	1
543	1
544	2
545	2
546	4
547	3
548	4
549	2
550	3
551	2
552	1
553	1
554	5
555	3
556	1
557	1
558	3
559	7
560	3
561	3
562	5
563	4
564	1
565	1
566	3
567	3
568	4
569	2
570	2
571	1
572	0
573	2
574	4
575	3
576	1
577	3
578	5
579	2
580	3
581	3
582	7
583	2
584	2
585	1
586	4
587	3
588	4
589	3
590	0
591	1
592	1
593	1
594	0
595	2
596	1
597	1
598	3
599	3
600	2
601	1
602	3
603	3
604	3
605	1
606	3
607	2
608	6
609	0
610	2
611	4
612	2
613	0
614	1
615	3
616	0
617	6
618	2
619	5
620	4
621	3
622	1
623	1
624	4
625	1
626	4
627	2
628	1
629	2
630	2
631	3
632	5
633	1
634	5
635	3
636	2
637	3
638	4
639	6
640	4
641	4
642	1
643	1
644	0
645	1
646	4
647	4
648	2
649	3
650	4
651	4
652	1
653	4
654	2
655	1
656	2
657	3
658	1
659	1
660	2
661	0
662	2
663	3
664	5
665	2
666	3
667	4
668	2
669	2
670	4
671	4
672	1
673	6
674	3
675	0
676	2
677	1
678	1
679	1
680	5
681	4
682	4
683	2
684	1
685	2
686	1
687	1
688	1
689	3
690	3
691	2
692	1
693	1
694	1
695	2
696	3
697	1
698	3
699	2
700	0
701	2
702	2
703	4
704	2
705	1
706	0
707	0
708	1
709	6
710	1
711	1
712	2
713	2
714	1
715	1
716	4
717	2
718	2
719	3
720	2
721	1
722	2
723	0
724	3
725	2
726	3
727	2
728	2
729	1
730	1
731	1
732	3
733	0
734	0
735	3
736	1
737	2
738	2
739	1
740	1
741	2
742	3
743	3
744	1
745	1
746	5
747	3
748	8
749	2
750	2
751	1
752	0
753	3
754	1
755	2
756	1
757	1
758	0
759	1
760	1
761	2
762	0
763	1
764	2
765	2
766	1
767	1
768	3
769	0
770	1
771	0
772	2
773	0
774	2
775	0
776	1
777	2
778	3
779	1
780	4
781	5
782	2
783	0
784	0
785	2
786	0
787	4
788	1
789	1
790	2
791	1
792	0
793	2
794	1
795	3
796	3
797	3
798	0
799	1
800	0
801	0
802	1
803	0
804	0
805	1
806	3
807	2
808	0
809	2
810	4
811	0
812	4
813	1
814	2
815	2
816	3
817	2
818	3
819	4
820	1
821	2
822	0
823	2
824	4
825	5
826	1
827	2
828	2
829	2
830	0
831	5
832	1
833	2
834	3
835	1
836	4
837	0
838	3
839	4
840	1
841	1
842	2
843	1
844	3
845	0
846	1
847	4
848	1
849	5
850	0
851	2
852	2
853	2
854	0
855	1
856	1
857	1
858	0
859	4
860	3
861	2
862	2
863	0
864	3
865	3
866	4
867	2
868	1
869	2
870	2
871	0
872	4
873	2
874	0
875	3
876	2
877	3
878	1
879	0
880	3
881	2
882	5
883	2
884	3
885	3
886	3
887	2
888	4
889	3
890	2
891	2
892	3
893	4
894	1
895	3
896	1
897	3
898	3
899	3
900	1
901	2
902	5
903	4
904	3
905	1
906	2
907	3
908	2
909	6
910	2
911	1
912	7
913	0
914	4
915	1
916	1
917	5
918	7
919	4
920	4
921	3
922	3
923	3
924	4
925	6
926	2
927	3
928	7
929	5
930	7
931	6
932	3
933	1
934	3
935	5
936	6
937	6
938	4
939	4
940	5
941	6
942	2
943	3
944	5
945	1
946	7
947	6
948	7
949	4
950	3
951	4
952	0
953	3
954	3
955	4
956	3
957	4
958	2
959	0
960	3
961	6
962	4
963	3
964	4
965	2
966	4
967	4
968	4
969	7
970	2
971	3
972	2
973	3
974	5
975	2
976	6
977	3
978	3
979	3
980	4
981	3
982	2
983	1
984	3
985	4
986	2
987	2
988	5
989	1
990	2
991	2
992	3
993	4
994	3
995	2
996	2
997	5
998	5
999	4
1000	2
1001	2
1002	2
1003	6
1004	5
1005	4
1006	3
1007	2
1008	3
1009	3
1010	6
1011	6
1012	9
1013	1
1014	10
1015	13
1016	17
1017	24
1018	33
1019	48
1020	55
1021	88
1022	87
1023	98
1024	85
1025	82
1026	80
1027	97
1028	69
1029	78
1030	81
1031	87
1032	93
1033	154
1034	141
1035	146
1036	136
1037	149
1038	125
1039	119
1040	87
1041	88
1042	52
1043	34
1044	25
1045	19
1046	10
1047	8
1048	4
1049	7
1050	4
1051	1
1052	5
1053	1
1054	2
1055	2
1056	2
1057	4
1058	2
1059	3
1060	2
1061	3
1062	2
1063	4
1064	4
1065	2
1066	2
1067	1
1068	2
1069	4
1070	2
1071	4
1072	2
1073	0
1074	1
1075	0
1076	2
1077	1
1078	2
1079	0
1080	2
1081	1
1082	2
1083	0
1084	4
1085	1
1086	2
1087	6
1088	1
1089	4
1090	2
1091	1
1092	1
1093	1
1094	0
1095	1
1096	1
1097	2
1098	3
1099	0
1100	1
1101	1
1102	0
1103	3
1104	1
1105	2
1106	3
1107	4
1108	1
1109	2
1110	4
1111	1
1112	4
1113	1
1114	0
1115	2
1116	2
1117	0
1118	1
1119	0
1120	1
1121	2
1122	0
1123	1
1124	2
1125	1
1126	0
1127	2
1128	0
1129	3
1130	2
1131	0
1132	3
1133	2
1134	2
1135	0
1136	2
1137	1
1138	1
1139	1
1140	2
1141	3
1142	1
1143	1
1144	0
1145	2
1146	3
1147	0
1148	1
1149	1
1150	1
1151	2
1152	1
1153	1
1154	2
1155	3
1156	1
1157	2
1158	4
1159	8
1160	1
1161	5
1162	13
1163	11
1164	6
1165	12
1166	21
1167	29
1168	29
1169	28
1170	41
1171	38
1172	25
1173	25
1174	23
1175	16
1176	12
1177	6
1178	8
1179	7
1180	1
1181	4
1182	3
1183	0
1184	4
1185	1
1186	3
1187	1
1188	3
1189	5
1190	1
1191	4
1192	3
1193	2
1194	3
1195	5
1196	8
1197	6
1198	5
1199	5
1200	3
1201	11
1202	8
1203	7
1204	5
1205	5
1206	4
1207	1
1208	0
1209	3
1210	2
1211	0
1212	1
1213	0
1214	2
1215	0
1216	0
1217	2
1218	2
1219	0
1220	0
1221	2
1222	0
1223	0
1224	1
1225	0
1226	2
1227	0
1228	0
1229	2
1230	0
1231	1
1232	3
1233	2
1234	0
1235	3
1236	0
1237	0
1238	2
1239	1
1240	1
1241	2
1242	0
1243	2
1244	0
1245	0
1246	0
1247	0
1248	1
1249	1
1250	0
1251	0
1252	0
1253	1
1254	0
1255	1
1256	1
1257	0
1258	1
1259	2
1260	0
1261	1
1262	0
1263	0
1264	3
1265	3
1266	0
1267	1
1268	0
1269	1
1270	3
1271	2
1272	1
1273	1
1274	1
1275	2
1276	1
1277	2
1278	1
1279	1
1280	1
1281	0
1282	1
1283	1
1284	1
1285	1
1286	1
1287	3
1288	1
1289	3
1290	2
1291	2
1292	0
1293	1
1294	1
1295	1
1296	2
1297	0
1298	0
1299	0
1300	0
1301	2
1302	0
1303	1
1304	2
1305	2
1306	1
1307	0
1308	2
1309	1
1310	3
1311	2
1312	2
1313	0
1314	0
1315	1
1316	1
1317	0
1318	0
1319	0
1320	0
1321	0
1322	0
1323	0
1324	0
1325	1
1326	1
1327	0
1328	0
1329	2
1330	2
1331	1
1332	1
1333	0
1334	1
1335	3
1336	0
1337	2
1338	1
1339	1
1340	2
1341	1
1342	0
1343	3
1344	2
1345	3
1346	0
1347	2
1348	1
1349	0
1350	2
1351	2
1352	2
1353	2
1354	3
1355	1
1356	0
1357	0
1358	1
1359	1
1360	0
1361	2
1362	1
1363	3
1364	0
1365	1
1366	0
1367	2
1368	2
1369	2
1370	1
1371	1
1372	0
1373	1
1374	2
1375	0
1376	3
1377	2
1378	0
1379	2
1380	2
1381	0
1382	2
1383	0
1384	0
1385	1
1386	2
1387	2
1388	2
1389	2
1390	0
1391	2
1392	1
1393	0
1394	0
1395	1
1396	0
1397	1
1398	1
1399	1
1400	1
1401	0
1402	2
1403	3
1404	2
1405	1
1406	0
1407	1
1408	1
1409	0
1410	2
1411	1
1412	2
1413	0
1414	0
1415	0
1416	1
1417	3
1418	2
1419	1
1420	2
1421	1
1422	1
1423	1
1424	4
1425	1
1426	1
1427	1
1428	1
1429	1
1430	1
1431	0
1432	2
1433	1
1434	1
1435	2
1436	1
1437	1
1438	2
1439	0
1440	0
1441	1
1442	0
1443	3
1444	1
1445	1
1446	2
1447	0
1448	1
1449	2
1450	1
1451	0
1452	2
1453	1
1454	2
1455	1
1456	1
1457	1
1458	6
1459	2
1460	0
1461	3
1462	1
1463	2
1464	1
1465	3
1466	1
1467	0
1468	0
1469	1
1470	1
1471	2
1472	3
1473	0
1474	0
1475	0
1476	0
1477	2
1478	1
1479	1
1480	2
1481	1
1482	1
1483	1
1484	0
1485	2
1486	0
1487	1
1488	2
1489	1
1490	2
1491	3
1492	1
1493	0
1494	0
1495	3
1496	1
1497	1
1498	3
1499	1
1500	2
1501	0
1502	5
1503	2
1504	0
1505	0
1506	2
1507	0
1508	0
1509	2
1510	2
1511	0
1512	3
1513	0
1514	0
1515	1
1516	2
1517	1
1518	1
1519	0
1520	0
1521	0
1522	1
1523	0
1524	1
1525	2
1526	1
1527	0
1528	1
1529	0
1530	5
1531	2
1532	0
1533	0
1534	0
1535	1
1536	0
1537	1
1538	2
1539	2
1540	1
1541	1
1542	0
1543	0
1544	1
1545	0
1546	1
1547	0
1548	1
1549	1
1550	1
1551	2
1552	1
1553	2
1554	0
1555	0
1556	0
1557	0
1558	2
1559	0
1560	1
1561	2
1562	1
1563	1
1564	2
1565	2
1566	1
1567	2
1568	1
1569	1
1570	1
1571	1
1572	0
1573	2
1574	1
1575	0
1576	1
1577	2
1578	3
1579	1
1580	0
1581	2
1582	1
1583	1
1584	2
1585	0
1586	2
1587	3
1588	1
1589	2
1590	1
1591	0
1592	3
1593	1
1594	0
1595	2
1596	1
1597	0
1598	0
1599	1
1600	2
1601	0
1602	4
1603	0
1604	0
1605	1
1606	1
1607	0
1608	3
1609	1
1610	1
1611	0
1612	0
1613	1
1614	1
1615	2
1616	1
1617	1
1618	1
1619	2
1620	1
1621	0
1622	0
1623	2
1624	2
1625	2
1626	1
1627	4
1628	0
1629	0
1630	3
1631	0
1632	2
1633	2
1634	4
1635	1
1636	0
1637	2
1638	1
1639	1
1640	0
1641	0
1642	0
1643	2
1644	3
1645	3
1646	1
1647	1
1648	0
1649	0
1650	2
1651	0
1652	1
1653	0
1654	0
1655	0
1656	0
1657	0
1658	2
1659	1
1660	0
1661	1
1662	0
1663	2
1664	0
1665	2
1666	1
1667	0
1668	0
1669	2
1670	1
1671	1
1672	3
1673	0
1674	3
1675	1
1676	0
1677	0
1678	0
1679	1
1680	1
1681	0
1682	1
1683	0
1684	0
1685	1
1686	1
1687	1
1688	0
1689	2
1690	0
1691	3
1692	1
1693	0
1694	0
1695	1
1696	2
1697	1
1698	2
1699	0
1700	0
1701	1
1702	1
1703	1
1704	1
1705	0
1706	2
1707	0
1708	1
1709	0
1710	0
1711	0
1712	3
1713	4
1714	2
1715	0
1716	0
1717	1
1718	0
1719	1
1720	0
1721	1
1722	3
1723	1
1724	0
1725	1
1726	0
1727	0
1728	2
1729	2
1730	0
1731	1
1732	0
1733	0
1734	1
1735	0
1736	1
1737	1
1738	1
1739	2
1740	0
1741	0
1742	1
1743	0
1744	0
1745	0
1746	4
1747	0
1748	1
1749	3
1750	2
1751	2
1752	2
1753	0
1754	1
1755	1
1756	0
1757	0
1758	2
1759	1
1760	1
1761	2
1762	0
1763	2
1764	1
1765	1
1766	2
1767	0
1768	1
1769	0
1770	0
1771	1
1772	0
1773	0
1774	1
1775	0
1776	1
1777	0
1778	0
1779	0
1780	0
1781	1
1782	2
1783	2
1784	2
1785	0
1786	1
1787	2
1788	0
1789	1
1790	0
1791	1
1792	1
1793	0
1794	2
1795	1
1796	2
1797	1
1798	0
1799	1
1800	0
1801	1
1802	1
1803	2
1804	2
1805	0
1806	0
1807	0
1808	1
1809	0
1810	0
1811	2
1812	2
1813	1
1814	1
1815	1
1816	1
1817	0
1818	0
1819	0
1820	2
1821	1
1822	1
1823	1
1824	1
1825	2
1826	0
1827	5
1828	0
1829	0
1830	1
1831	0
1832	1
1833	1
1834	0
1835	2
1836	0
1837	0
1838	2
1839	0
1840	3
1841	3
1842	2
1843	1
1844	0
1845	0
1846	2
1847	3
1848	4
1849	0
1850	1
1851	2
1852	1
1853	0
1854	1
1855	1
1856	2
1857	1
1858	0
1859	0
1860	1
1861	3
1862	3
1863	2
1864	4
1865	1
1866	1
1867	1
1868	0
1869	0
1870	0
1871	0
1872	2
1873	1
1874	1
1875	1
1876	2
1877	1
1878	0
1879	1
1880	0
1881	2
1882	2
1883	0
1884	0
1885	4
1886	0
1887	0
1888	3
1889	1
1890	1
1891	1
1892	0
1893	2
1894	2
1895	2
1896	0
1897	1
1898	1
1899	0
1900	1
1901	2
1902	1
1903	1
1904	2
1905	0
1906	0
1907	0
1908	2
1909	1
1910	1
1911	1
1912	0
1913	2
1914	0
1915	2
1916	2
1917	1
1918	1
1919	0
1920	0
1921	1
1922	2
1923	0
1924	1
1925	0
1926	0
1927	2
1928	0
1929	2
1930	1
1931	0
1932	0
1933	1
1934	3
1935	1
1936	2
1937	0
1938	0
1939	2
1940	0
1941	0
1942	2
1943	2
1944	0
1945	1
1946	3
1947	0
1948	2
1949	0
1950	1
1951	1
1952	1
1953	1
1954	0
1955	1
1956	2
1957	0
1958	3
1959	1
1960	2
1961	0
1962	0
1963	3
1964	1
1965	0
1966	0
1967	1
1968	1
1969	0
1970	2
1971	1
1972	0
1973	0
1974	1
1975	3
1976	0
1977	0
1978	1
1979	0
1980	0
1981	1
1982	2
1983	2
1984	2
1985	1
1986	0
1987	2
1988	1
1989	0
1990	1
1991	2
1992	3
1993	0
1994	2
1995	0
1996	0
1997	0
1998	2
1999	0
2000	1
2001	0
2002	1
2003	1
2004	0
2005	0
2006	2
2007	1
2008	0
2009	1
2010	0
2011	1
2012	0
2013	0
2014	1
2015	1
2016	2
2017	1
2018	1
2019	1
2020	3
2021	1
2022	0
2023	1
2024	2
2025	1
2026	0
2027	2
2028	2
2029	2
2030	1
2031	2
2032	1
2033	4
2034	1
2035	1
2036	2
2037	1
2038	0
2039	0
2040	0
2041	0
2042	1
2043	2
2044	3
2045	0
2046	1
2047	0
